Impact	NEUTRAL	You show how this challenge has positively influenced you/your beliefs/your ideas/your motivation	You show how this challenge has positively influenced you/your beliefs/your ideas/your motivation	Rubric	308
Content	NEUTRAL	You are able to write about your experience with a challenge in way that is unique to you and would not apply to your peers	You are able to write about your experience with a challenge in way that is unique to you and would not apply to your peers	Rubric	308
Content	NEUTRAL	You have a unique conclusion and/or takeaway	You have a unique conclusion and/or takeaway	Rubric	308
Content	NEUTRAL	You are able to combine factual events with your thoughts, feelings, and beliefs	You are able to combine factual events with your thoughts, feelings, and beliefs	Rubric	308
Quality	NEUTRAL	Employs a variety of sentences and language usage	Employs a variety of sentences and language usage	Rubric	308
Quality	NEUTRAL	Uses language and writing ability in line with grades, academic strengths, and test scores	Uses language and writing ability in line with grades, academic strengths, and test scores	Rubric	308
Quality	NEUTRAL	Effectively uses style that matches with the content and impact of the story	Effectively uses style that matches with the content and impact of the story	Rubric	308
Quality	NEUTRAL	"Voice sounds like the student is ""reading the essay aloud"""	"Voice sounds like the student is ""reading the essay aloud"""	Rubric	308
Quality	NEUTRAL	Language shows, not tells	Language shows, not tells	Rubric	308
Quality	NEUTRAL	Narrative is clear and easy to follow	Narrative is clear and easy to follow	Rubric	308
Quality	NEUTRAL	Story builds and flows smoothly	Story builds and flows smoothly	Rubric	308
Impact	NEUTRAL	You point to a meaningful connection between your community and your life experiences/beliefs	You point to a meaningful connection between your community and your life experiences/beliefs	Rubric	309
Impact	NEUTRAL	Your experience with this community (and reasons and evidence) could not apply to one of your peers	Your experience with this community (and reasons and evidence) could not apply to one of your peers	Rubric	309
Impact	NEUTRAL	You use your community as a way for the reader to learn something about you	You use your community as a way for the reader to learn something about you	Rubric	309
Impact	NEUTRAL	You are able to show why this community is so meaningful to you	You are able to show why this community is so meaningful to you	Rubric	309
Impact	NEUTRAL	You are able to comprehensively describe your community in a way that allows the reader to understand how it has affected you	You are able to comprehensively describe your community in a way that allows the reader to understand how it has affected you	Rubric	309
Content	NEUTRAL	You are able to write about your community in way that is unique to you and would not apply to your peers	You are able to write about your community in way that is unique to you and would not apply to your peers	Rubric	309
Content	NEUTRAL	You describe how you have learned from your community	You describe how you have learned from your community	Rubric	309
Content	NEUTRAL	You use specific and meaningful details about your community and/or background	You use specific and meaningful details about your community and/or background	Rubric	309
Content	NEUTRAL	You are able to combine factual events with your thoughts, feelings, and beliefs	You are able to combine factual events with your thoughts, feelings, and beliefs	Rubric	309
Quality	NEUTRAL	Employs a variety of sentences and language usage	Employs a variety of sentences and language usage	Rubric	309
Quality	NEUTRAL	Uses language and writing ability in line with grades, academic strengths, and test scores	Uses language and writing ability in line with grades, academic strengths, and test scores	Rubric	309
Quality	NEUTRAL	Effectively uses style that matches with the content and impact of the story	Effectively uses style that matches with the content and impact of the story	Rubric	309
Quality	NEUTRAL	"Voice sounds like the student is ""reading the essay aloud"""	"Voice sounds like the student is ""reading the essay aloud"""	Rubric	309
Quality	NEUTRAL	Language shows, not tells	Language shows, not tells	Rubric	309
Quality	NEUTRAL	Narrative is clear and easy to follow	Narrative is clear and easy to follow	Rubric	309
Quality	NEUTRAL	Story builds and flows smoothly	Story builds and flows smoothly	Rubric	309
Impact	NEUTRAL	You point to a meaningful connection between your Personal/Academic/Career interests and a specific instance at the university that will help you grow this interest	You point to a meaningful connection between your Personal/Academic/Career interests and a specific instance at the university that will help you grow this interest	Rubric	310
Impact	NEUTRAL	Your reasons and evidence could not apply to one of your peers	Your reasons and evidence could not apply to one of your peers	Rubric	310
Impact	NEUTRAL	You build upon one of the instances at the university in a way that the admission officers might not have heard before	You build upon one of the instances at the university in a way that the admission officers might not have heard before	Rubric	310
Content	NEUTRAL	Specific instances from the university that do not apply to other universities (including professors, programs, courses, research, internships)	Specific instances from the university that do not apply to other universities (including professors, programs, courses, research, internships)	Rubric	310
Content	NEUTRAL	Quotes used as appropriate	Quotes used as appropriate	Rubric	310
Content	NEUTRAL	Content is unique to the university and you (not just one or the other)	Content is unique to the university and you (not just one or the other)	Rubric	310
Quality	NEUTRAL	Employs a variety of sentences and language usage	Employs a variety of sentences and language usage	Rubric	310
Quality	NEUTRAL	Uses language and wri&ng ability in line with grades, academic strengths, and test scores.	Uses language and wri&ng ability in line with grades, academic strengths, and test scores.	Rubric	310
